houseid,mileage,census_d,census_r,drvrcnt,hhloc,hhsize,hh_0to4,hh_race,msasize,numadult,popdnsty,ref_age,ref_educ,ref_sex,wrkrcnt,hh_5to21,income,ntrip,pur_recr,pur_shop,pur_work,auttrcnt,pur_hbot,pur_nhb,no_trans,urban
2761,38,6,3,1,2,2,0,1,1,2,1,63,1,0,1,0,7500,4,0,0,0,1,1,3,1,0
2767,59,6,3,2,2,2,0,1,1,2,3,28,2,0,2,0,32500,8,4,0,2,3,2,0,0,0
2783,238,6,3,2,3,3,0,1,94,2,2,43,3,0,2,1,57500,14,3,0,0,3,2,9,1,0
2785,143,6,3,2,3,3,0,1,94,1,2,36,1,0,1,2,37500,11,1,0,4,3,3,3,1,0
2819,24,6,3,1,2,2,0,1,3,1,7,32,1,0,1,1,12500,7,0,0,0,1,4,3,0,1
2845,52,6,3,2,2,2,0,1,1,2,2,70,1,0,0,0,12500,8,2,0,0,2,2,4,1,0
2853,18,6,3,2,1,2,0,1,1,2,4,45,2,1,2,0,100000,2,0,0,2,3,0,0,0,1
2868,0,6,3,1,3,2,0,1,94,2,1,67,1,0,0,0,31005,0,0,0,0,2,0,0,1,0
2891,38,6,3,3,2,4,0,1,2,2,7,43,1,0,3,2,31005,6,0,0,6,2,0,0,1,1
2893,25,6,3,2,2,2,0,1,3,2,3,48,1,1,2,0,12500,5,0,0,4,2,0,1,1,0
2913,0,6,3,1,3,1,0,1,94,1,1,82,1,0,0,0,2500,0,0,0,0,1,0,0,1,0
2928,71,6,3,2,1,4,0,2,3,2,6,36,2,0,2,2,37500,13,0,0,4,2,6,3,1,1
2955,14,6,3,2,2,2,0,1,3,2,4,34,2,1,1,0,27500,2,0,0,2,2,0,0,1,1
2963,0,6,3,1,1,1,0,1,3,1,6,63,2,0,0,0,31005,0,0,0,0,1,0,0,1,1
2967,0,6,3,1,1,2,0,1,3,2,7,66,1,0,1,0,12500,0,0,0,0,1,0,0,0,1
2979,12,6,3,2,2,4,2,1,3,2,3,34,2,1,1,0,32500,2,0,2,0,2,0,0,1,0
2981,32,6,3,2,3,4,1,1,94,2,2,23,1,0,2,1,27500,6,0,0,2,2,2,2,1,0
2986,0,6,3,1,2,1,0,1,1,1,3,68,1,0,0,0,31005,0,0,0,0,3,0,0,1,0
2991,168,6,3,2,3,4,0,1,94,2,1,33,2,0,2,2,32500,8,0,0,4,3,4,0,1,0
2993,94,6,3,2,3,2,0,1,94,2,1,51,1,1,2,0,42500,19,1,4,7,2,2,5,1,0
2996,158,6,3,2,3,3,0,1,94,2,1,57,1,1,1,1,17500,11,2,2,4,2,2,1,1,0
2999,0,6,3,0,3,1,0,1,94,1,1,77,1,0,0,0,7500,0,0,0,0,0,0,0,1,0
3024,140,6,3,3,2,4,0,1,2,2,1,42,2,1,3,2,32500,13,0,0,4,2,6,3,1,0
3050,0,9,4,2,2,4,2,1,4,2,8,26,2,0,1,0,32500,0,0,0,0,1,0,0,0,1
3062,0,9,4,1,2,1,0,1,4,1,6,66,1,0,0,0,7500,0,0,0,0,2,0,0,0,1
3064,5,9,4,1,2,1,0,1,1,1,1,69,1,1,0,0,7500,5,0,1,0,1,1,3,1,0
3078,7,9,4,2,1,2,0,3,4,2,10,82,1,1,1,0,47500,4,2,0,2,2,0,0,0,1
3084,26,9,4,1,1,1,0,2,4,1,12,32,1,0,1,0,27500,6,1,0,1,1,2,2,0,1
3111,2,9,4,2,3,2,0,1,94,2,2,72,1,1,0,0,39593,2,2,0,0,2,0,0,1,0
3116,53,9,4,1,2,2,0,1,4,2,3,41,3,0,1,0,39593,6,0,0,2,2,2,2,0,0
3133,8,9,4,1,3,1,0,1,94,1,1,45,3,1,1,0,17500,6,1,0,0,1,1,4,0,0
3134,14,9,4,4,3,4,0,1,94,2,1,44,1,1,3,2,37500,8,4,2,2,3,0,0,0,0
3171,12,9,4,1,1,1,0,1,4,1,6,77,1,1,0,0,32500,2,0,2,0,2,0,0,1,1
3210,192,9,4,2,1,7,0,3,4,3,8,39,2,1,1,4,39593,12,0,0,2,1,10,0,0,1
3211,36,9,4,2,1,4,2,1,4,2,10,42,2,1,2,0,39593,5,0,0,2,2,0,3,0,1
3215,2,9,4,1,1,1,0,1,1,1,7,82,2,0,0,0,17500,4,2,2,0,1,0,0,0,1
3219,7,9,4,1,2,1,0,1,4,1,6,37,1,0,1,0,17500,3,1,1,0,1,0,1,0,1
3248,48,9,4,0,2,1,0,1,4,1,7,63,2,0,1,0,22500,4,0,0,2,0,2,0,0,1
3252,82,9,4,1,1,1,0,1,4,1,10,74,1,1,0,0,39593,3,0,2,0,1,0,1,0,1
3258,28,9,4,2,2,2,0,1,4,2,7,50,1,1,2,0,39593,4,0,0,4,4,0,0,0,1
3285,106,9,4,2,2,5,0,1,4,3,5,44,1,0,2,2,62500,18,2,2,2,4,10,2,0,1
3288,70,9,4,2,2,5,1,1,1,2,4,41,2,1,1,2,22500,12,0,1,2,2,5,4,0,1
3301,32,9,4,2,2,2,0,1,4,2,5,34,1,0,2,0,39593,2,0,0,2,2,0,0,1,1
3320,1984,9,4,1,2,2,0,1,4,2,3,59,2,1,1,0,39593,8,0,0,0,2,0,8,0,0
3332,27,9,4,1,2,1,0,1,4,1,7,60,2,1,1,0,32500,4,0,0,2,1,0,2,0,1
3364,10,1,1,1,3,2,0,1,94,2,2,57,1,1,2,0,17500,4,0,2,2,1,0,0,1,0
3366,88,1,1,2,3,2,0,1,94,2,1,44,3,1,2,0,42500,9,3,0,3,2,0,3,1,0
3380,50,1,1,2,3,4,1,1,94,2,2,38,1,1,2,1,17500,6,0,0,4,2,2,0,1,0
3383,0,1,1,1,3,2,0,1,94,2,4,65,1,0,0,0,43371,0,0,0,0,2,0,0,1,0
3392,77,1,1,1,3,1,0,1,94,1,1,45,2,1,1,0,42500,8,0,0,0,1,4,4,0,0
3412,0,1,1,1,3,1,0,1,94,1,1,38,2,1,1,0,17500,4,2,0,2,1,0,0,1,0
3422,2,1,1,1,3,1,0,1,94,1,3,25,2,0,1,0,7500,4,0,2,2,1,0,0,1,0
3444,67,1,1,1,2,2,0,1,1,2,4,23,2,0,1,0,43371,6,1,0,2,2,0,3,1,1
3477,0,1,1,1,2,2,0,1,1,2,1,49,1,0,0,0,2500,0,0,0,0,2,0,0,1,0
3481,51,1,1,1,2,2,0,1,1,2,5,34,1,1,1,0,43371,9,0,1,1,2,2,5,0,1
3504,0,8,4,2,3,2,0,1,94,2,1,74,2,1,0,0,17500,0,0,0,0,4,0,0,1,0
3507,4,8,4,2,1,2,0,1,1,2,7,70,2,1,1,0,35789,2,0,0,0,1,2,0,0,1
3527,20,8,4,1,3,1,0,1,94,1,3,35,1,1,1,0,12500,4,0,0,2,1,0,2,1,0
3552,4,8,4,1,3,1,0,1,94,1,2,75,1,0,1,0,7500,5,3,1,0,1,0,1,1,0
3565,0,8,4,1,3,1,0,1,94,1,1,77,1,0,1,0,7500,0,0,0,0,1,0,0,1,0
3569,42,8,4,1,3,1,0,1,94,1,1,27,2,1,0,0,7500,7,0,0,0,1,6,1,1,0
3576,3,8,4,1,3,1,0,1,94,1,1,77,2,0,0,0,17500,3,1,0,0,2,1,1,1,0
3578,10,8,4,2,3,2,0,3,94,2,2,29,2,1,1,0,37500,2,0,0,2,1,0,0,1,0
3581,4,8,4,1,2,1,0,1,1,1,3,27,1,1,1,0,17500,2,0,0,0,3,2,0,1,0
3597,0,9,4,1,1,1,0,1,3,1,10,71,2,0,0,0,7500,0,0,0,0,1,0,0,0,1
3598,10,9,4,1,1,1,0,1,3,1,6,53,1,0,1,0,22500,2,0,0,2,1,0,0,0,1
3626,110,9,4,1,2,4,0,1,3,2,7,35,2,1,1,2,100000,4,0,0,2,2,2,0,1,1
3685,46,9,4,2,1,4,0,1,2,2,3,36,2,1,1,2,39593,8,0,2,0,2,6,0,0,1
3690,140,9,4,2,3,5,2,1,94,3,1,29,1,0,1,0,57500,2,0,0,2,2,0,0,0,0
3699,6,9,4,2,1,2,0,1,2,2,6,68,2,1,0,0,27500,7,0,5,0,1,0,2,1,1
3701,0,9,4,1,1,1,0,1,2,1,1,42,2,0,1,0,17500,4,0,1,2,0,1,0,0,1
3704,64,9,4,3,2,4,0,1,2,3,3,36,3,0,1,1,39593,16,3,0,0,3,6,7,1,0
3707,84,9,4,2,2,2,0,1,3,2,3,52,1,0,2,0,39593,4,0,0,4,3,0,0,1,0
3736,48,9,4,2,2,3,1,1,3,2,1,37,1,1,1,0,37500,13,0,5,5,3,0,3,1,0
3737,28,9,4,2,2,5,0,1,3,2,1,35,1,0,1,3,47500,12,0,2,0,3,6,4,0,0
3752,50,9,4,1,3,2,0,1,94,2,1,62,1,0,0,0,27500,18,0,8,0,2,0,10,1,0
3755,20,2,1,1,2,2,0,1,5,2,13,22,2,1,1,0,27500,5,0,2,1,0,2,0,0,1
3768,0,2,1,0,2,1,0,2,5,1,13,65,1,0,0,0,40565,0,0,0,0,0,0,0,0,1
3776,0,2,1,0,1,5,1,3,5,1,12,41,1,0,1,3,7500,6,0,0,0,0,6,0,0,1
3784,0,2,1,0,1,1,0,3,5,1,13,62,1,0,0,0,7500,0,0,0,0,0,0,0,0,1
3831,27,2,1,1,1,5,0,3,5,2,13,48,1,0,2,3,37500,7,1,0,0,2,3,3,0,1
3854,27,2,1,0,1,2,0,3,5,2,13,41,1,0,1,0,22500,3,0,0,2,0,0,1,0,1
3861,3,2,1,0,1,2,0,2,5,2,13,55,1,0,0,0,7500,1,0,0,0,0,1,0,0,1
3862,54,2,1,2,2,2,0,1,5,2,13,23,2,0,2,0,27500,9,4,0,4,1,0,1,0,1
3876,55,2,1,1,1,1,0,1,5,1,12,37,3,1,1,0,100000,3,0,0,2,1,0,1,0,1
3881,20,2,1,1,1,4,0,1,5,2,13,38,2,0,1,2,67500,4,0,2,2,1,0,0,0,1
3882,0,2,1,0,1,2,1,3,5,1,13,23,1,0,1,0,17500,2,0,0,1,0,1,0,0,1
3895,0,2,1,1,1,1,0,1,5,1,13,51,2,1,1,0,40565,0,0,0,0,0,0,0,0,1
3941,8,2,1,2,2,2,0,1,5,2,13,29,2,0,2,0,67500,5,0,0,4,0,0,1,0,1
3947,0,2,1,0,2,1,0,3,5,1,13,26,2,0,1,0,22500,0,0,0,0,0,0,0,0,1
3965,19,2,1,1,1,1,0,1,5,1,13,70,2,1,0,0,62500,8,4,0,0,0,0,4,0,1
3966,6,2,1,1,1,2,0,1,5,2,13,27,3,0,1,0,37500,6,0,2,1,0,1,2,0,1
3972,4,2,1,0,1,5,1,3,5,3,13,34,1,1,2,1,40565,4,0,0,4,0,0,0,0,1
3973,12,2,1,1,1,2,0,1,5,1,13,37,1,0,1,1,72500,4,0,0,2,0,2,0,0,1
3976,0,2,1,1,1,1,0,1,5,1,12,70,1,0,0,0,7500,0,0,0,0,0,0,0,0,1
3977,12,2,1,2,1,3,1,3,5,2,12,33,2,1,2,0,37500,4,0,0,0,1,2,2,0,1
3983,0,2,1,1,1,5,0,3,5,2,12,48,1,0,1,3,40565,0,0,0,0,0,0,0,0,1
3986,6,2,1,1,1,2,0,3,5,2,13,38,1,1,2,0,40565,2,0,0,2,0,0,0,0,1
3997,0,2,1,3,1,6,1,1,5,3,12,35,1,1,1,2,40565,2,0,0,2,2,0,0,0,1
4010,8,2,1,2,1,2,0,1,5,2,13,30,2,0,2,0,100000,12,0,0,4,1,0,8,0,1
4011,0,2,1,0,1,1,0,2,5,1,13,77,1,1,0,0,2500,0,0,0,0,0,0,0,0,1
4012,7,2,1,0,1,2,0,3,5,2,13,70,1,0,0,0,7500,4,1,0,0,0,1,2,0,1
4015,13,2,1,2,1,2,0,1,5,2,13,24,2,0,2,0,57500,6,0,0,4,0,0,2,0,1
4019,0,2,1,0,1,3,0,2,5,2,13,48,1,0,0,1,7500,4,0,0,0,0,4,0,0,1
4037,2,2,1,1,1,1,0,2,5,1,13,57,1,1,0,0,7500,4,0,2,0,1,2,0,0,1
4064,0,2,1,0,1,1,0,3,5,1,12,27,2,1,1,0,7500,0,0,0,0,0,0,0,0,1
4086,63,9,4,3,1,4,0,3,5,4,11,22,2,1,4,0,42500,7,0,0,6,3,0,1,0,1
4088,56,9,4,1,2,4,0,1,5,1,11,33,1,0,0,3,2500,20,10,4,2,1,0,4,0,1
4116,20,9,4,1,1,1,0,3,5,1,11,74,1,0,1,0,22500,3,0,0,2,1,0,1,0,1
4137,30,9,4,1,1,6,1,2,5,1,10,36,2,0,0,4,17500,12,0,0,0,1,12,0,0,1
4155,146,9,4,2,2,5,1,1,5,2,11,29,2,0,1,2,62500,19,0,0,2,2,14,3,0,1
4176,2,9,4,1,1,1,0,1,5,1,11,46,1,1,1,0,100000,2,0,0,2,1,0,0,0,1
4196,5,9,4,1,2,2,0,1,5,2,11,37,1,0,1,0,39593,5,1,2,0,2,0,2,0,1
4211,52,9,4,0,2,4,1,3,5,2,12,35,1,1,2,1,12500,4,0,0,4,1,0,0,0,1
4227,2,9,4,2,1,2,0,3,5,2,12,65,1,1,1,0,12500,2,0,0,2,2,0,0,0,1
4239,46,9,4,2,1,4,2,3,5,2,10,32,2,0,1,0,37500,9,0,2,2,2,4,1,0,1
4247,26,9,4,2,1,2,0,2,5,2,9,43,2,0,2,0,39593,4,0,0,2,4,2,0,0,1
4248,166,9,4,3,2,3,0,1,5,2,7,47,2,1,1,1,57500,10,2,0,0,3,6,2,0,1
4256,30,9,4,1,1,1,0,1,5,1,12,25,2,1,1,0,7500,5,2,1,0,1,1,1,0,1
4271,60,9,4,2,2,6,1,1,5,3,10,36,3,1,1,2,52500,4,0,2,2,2,0,0,0,1
4274,24,9,4,2,2,6,2,3,5,3,12,31,1,1,2,1,12500,7,0,0,0,1,6,1,0,1
4282,16,9,4,1,1,1,0,1,5,1,12,65,1,1,0,0,17500,2,0,2,0,1,0,0,0,1
4299,0,9,4,0,1,1,0,2,5,1,12,88,1,0,0,0,12500,0,0,0,0,0,0,0,0,1
4301,37,9,4,2,1,2,0,2,5,2,12,18,1,0,1,0,2500,6,0,0,0,2,4,2,0,1
4327,112,9,4,2,2,4,1,1,5,2,9,24,1,0,2,1,57500,8,0,0,3,2,3,2,0,1
4339,0,9,4,2,1,3,1,1,5,2,11,28,2,1,2,0,39593,0,0,0,0,2,0,0,0,1
4361,10,9,4,2,1,2,0,1,5,2,12,38,2,1,2,0,39593,4,0,0,4,1,0,0,0,1
4363,0,9,4,1,1,1,0,1,5,1,12,52,1,1,1,0,42500,0,0,0,0,1,0,0,0,1
4393,46,7,3,1,2,2,0,1,5,1,6,39,2,0,1,1,17500,8,0,0,2,2,2,4,1,1
4442,12,7,3,2,1,2,0,1,5,2,11,77,2,1,0,0,32100,2,0,0,0,2,2,0,0,1
4467,21,7,3,2,1,2,0,1,5,2,7,71,1,1,1,0,37500,10,5,0,1,3,2,2,0,1
4468,37,7,3,1,1,4,1,2,5,1,7,30,1,0,1,2,12500,21,0,2,0,1,10,9,0,1
4488,284,7,3,2,2,4,0,1,1,2,1,35,1,0,1,2,37500,15,0,1,2,3,7,5,1,0
4498,0,7,3,1,1,1,0,2,5,1,9,22,1,0,1,0,12500,0,0,0,0,1,0,0,0,1
4501,0,7,3,1,2,1,0,1,5,1,10,77,2,0,0,0,62500,0,0,0,0,1,0,0,0,1
4510,170,7,3,2,2,2,0,1,5,2,1,41,2,1,2,0,67500,4,0,0,0,3,4,0,1,0
4513,2,7,3,1,1,1,0,2,5,1,1,34,1,0,1,0,17500,2,0,0,2,1,0,0,1,1
4521,0,7,3,1,3,1,0,1,94,1,2,64,2,0,0,0,37500,0,0,0,0,1,0,0,1,0
4557,4,7,3,1,3,2,1,2,94,1,2,22,2,0,1,0,32100,2,0,0,2,0,0,0,0,0
4558,6,7,3,1,3,1,0,1,94,1,2,88,1,0,0,0,12500,4,0,1,0,1,1,2,1,0
4586,0,7,3,1,3,1,0,1,94,1,1,69,1,1,0,0,7500,0,0,0,0,1,0,0,1,0
4593,18,7,3,2,2,2,0,1,1,2,3,68,1,1,0,0,12500,6,0,2,0,3,2,2,1,0
4594,0,7,3,2,2,3,0,1,5,3,7,18,1,0,2,0,32100,0,0,0,0,2,0,0,0,1
4600,34,7,3,2,2,2,0,1,1,2,2,29,1,1,2,0,32500,7,0,2,2,2,2,1,0,0
4607,66,2,1,0,1,4,0,2,5,1,12,42,1,0,0,3,2500,15,0,0,0,0,12,3,0,1
4609,0,2,1,3,1,6,0,3,5,3,12,60,1,1,3,3,32500,7,0,0,3,3,3,1,0,1
4610,6,2,1,1,1,3,0,2,5,3,12,55,1,0,2,0,40565,7,2,2,0,0,2,1,0,1
4640,52,2,1,2,1,3,0,1,5,3,12,30,1,1,1,0,40565,12,0,4,2,1,4,2,0,1
4646,16,2,1,1,1,1,0,1,5,1,12,77,1,1,0,0,12500,2,0,2,0,1,0,0,0,1
4649,56,2,1,2,2,3,1,1,5,2,5,25,2,0,1,0,32500,4,0,0,2,2,2,0,0,1
4663,20,2,1,1,2,2,0,1,5,2,12,27,2,1,1,0,37500,2,0,0,2,2,0,0,0,1
4679,0,2,1,0,1,1,0,1,2,1,11,68,1,0,0,0,7500,4,2,0,0,0,2,0,0,1
4701,139,2,1,2,2,4,0,1,5,2,6,39,2,1,1,2,32500,17,2,4,2,1,8,1,0,1
4705,4,2,1,2,1,2,0,1,3,2,12,63,1,1,1,0,17500,6,0,0,2,1,4,0,0,1
4708,67,2,1,3,1,3,0,1,3,3,7,58,1,1,2,0,32500,13,0,1,4,3,2,6,0,1
4716,120,2,1,2,1,2,0,1,5,2,12,68,1,1,0,0,17500,4,2,2,0,1,0,0,0,1
4724,6,2,1,0,1,4,0,2,5,3,12,53,1,0,2,1,27500,24,8,2,1,0,5,8,0,1
4739,0,2,1,1,1,1,0,1,5,1,12,67,1,0,0,0,7500,2,0,2,0,0,0,0,0,1
4753,96,2,1,2,2,5,0,1,5,3,5,44,2,1,2,2,100000,24,1,0,0,3,7,16,1,1
4760,60,2,1,2,2,2,0,1,5,2,8,42,1,0,1,0,67500,4,0,0,1,2,1,2,0,1
4777,61,2,1,2,2,2,0,1,5,2,6,49,1,1,2,0,42500,12,4,0,3,2,3,2,0,1
4779,30,2,1,1,2,1,0,1,5,1,6,26,2,1,1,0,40565,2,0,0,2,1,0,0,0,1
4780,34,2,1,2,2,3,0,1,5,2,8,42,2,0,2,1,40565,6,0,0,5,2,1,0,0,1
4830,28,2,1,2,2,3,0,1,5,2,6,39,2,1,2,1,100000,4,0,0,0,3,4,0,1,1
4831,80,2,1,1,1,2,0,2,5,2,12,19,1,1,2,0,17500,13,2,0,2,0,5,4,0,1
4832,8,2,1,3,1,3,0,2,5,3,12,48,1,0,3,0,62500,4,0,0,4,1,0,0,0,1
4834,24,2,1,2,1,3,0,1,5,3,12,55,1,0,2,0,40565,4,0,2,2,3,0,0,0,1
4851,0,2,1,0,1,4,0,2,5,2,12,32,1,0,0,2,7500,8,0,4,0,0,4,0,1,1
4855,0,2,1,0,1,3,0,1,5,3,9,59,1,0,0,0,40565,2,0,2,0,1,0,0,0,1
4861,97,2,1,2,2,6,1,1,2,2,8,35,1,1,1,3,27500,13,0,1,0,2,11,1,0,1
4870,21,2,1,1,2,4,0,1,2,2,4,38,2,1,0,2,57500,4,0,0,0,2,3,1,0,1
4871,36,2,1,2,1,2,0,1,2,2,4,25,1,0,2,0,27500,4,0,0,4,2,0,0,0,1
4875,26,2,1,2,2,2,0,1,5,2,8,31,1,0,2,0,47500,6,2,0,3,2,0,1,1,1
4877,61,2,1,2,2,2,0,1,3,2,7,37,3,1,2,0,40565,10,0,0,5,2,1,4,0,1
4939,28,2,1,1,2,1,0,1,5,1,5,38,2,0,1,0,67500,10,4,0,2,1,0,4,0,1
4940,60,3,2,1,2,1,0,1,4,1,12,29,2,1,1,0,12500,6,0,0,2,1,2,2,0,1
4950,28,3,2,3,2,3,0,1,4,3,6,41,1,0,2,0,35571,5,0,0,4,2,0,1,0,1
4954,23,3,2,1,1,4,0,1,4,2,4,40,3,1,1,2,35571,3,0,0,2,2,0,1,1,1
4956,30,3,2,1,1,1,0,1,4,1,8,70,1,0,0,0,7500,2,0,0,0,1,2,0,0,1
4964,40,3,2,2,2,2,0,1,4,2,3,54,1,1,1,0,35571,2,0,0,2,3,0,0,0,0
4993,15,3,2,2,3,3,1,1,94,2,3,33,1,1,2,0,27500,10,0,0,4,1,4,2,1,0
5022,6,3,2,1,1,1,0,1,2,1,11,82,1,0,0,0,7500,3,0,1,0,1,1,1,0,1
5034,15,3,2,1,1,1,0,1,4,1,10,37,2,0,0,0,2500,3,0,0,0,0,2,1,0,1
5042,2,3,2,0,2,3,0,1,4,3,12,27,1,1,1,0,2500,2,0,0,0,0,2,0,0,1
5048,40,3,2,1,2,2,0,1,2,2,6,88,1,1,0,0,12500,4,0,4,0,1,0,0,1,1
5052,192,3,2,2,1,3,0,1,4,2,6,38,1,0,2,1,52500,25,0,0,4,3,12,9,0,1
5054,69,3,2,2,2,4,0,1,4,2,5,38,2,1,2,2,100000,17,8,1,2,2,5,1,0,1
5089,83,3,2,2,2,4,0,1,4,2,3,35,1,1,2,2,37500,14,3,1,4,2,4,2,1,0
5094,4,3,2,3,1,4,0,1,4,2,8,44,1,1,3,2,35571,8,0,0,6,4,2,0,0,1
5095,1627,3,2,3,2,3,0,1,4,3,3,26,2,1,1,0,67500,10,1,4,0,3,0,5,1,0
5104,186,3,2,1,1,4,0,1,4,2,9,37,2,0,1,2,42500,32,8,6,0,2,0,18,0,1
5105,3,3,2,2,1,3,1,2,4,2,7,27,2,0,2,0,35571,3,0,0,1,1,0,2,0,1
5109,9,3,2,1,1,3,0,3,4,2,7,41,3,1,1,1,35571,5,0,1,1,2,2,1,0,1
5125,5,3,2,1,2,1,0,1,4,1,3,19,1,0,1,0,2500,10,0,3,0,0,5,2,0,0
5140,0,3,2,1,2,2,0,1,2,2,6,77,1,0,0,0,12500,0,0,0,0,1,0,0,1,1
5154,33,3,2,1,1,6,0,1,2,2,7,43,1,0,0,4,7500,5,0,0,0,1,2,3,0,1
5156,48,3,2,2,1,3,0,1,4,3,6,70,1,0,1,0,17500,6,0,4,2,2,0,0,0,1
5161,72,3,2,2,3,2,0,1,94,2,2,75,1,1,0,0,37500,4,0,0,0,2,4,0,1,0
5186,194,3,2,5,2,6,0,1,4,4,8,52,1,1,3,2,100000,31,4,2,4,5,12,9,0,1
5189,72,3,2,2,2,3,0,1,2,2,3,48,1,1,2,1,27500,6,4,0,2,3,0,0,1,0
5197,19,3,2,2,3,2,0,1,94,2,2,52,2,1,1,0,100000,17,2,2,3,2,5,5,1,0
5222,26,3,2,1,2,1,0,1,4,1,6,77,1,1,0,0,7500,4,4,0,0,1,0,0,1,1
5229,22,3,2,2,1,3,0,1,4,3,10,63,1,1,2,0,22500,5,0,0,4,2,0,1,0,1
5236,74,3,2,2,2,5,0,1,4,2,4,37,2,1,2,3,35571,9,1,3,4,1,0,1,1,1
5246,4,3,2,1,3,1,0,1,94,1,2,75,1,1,0,0,7500,4,0,0,0,1,4,0,0,0
5252,76,3,2,1,3,2,0,1,94,2,3,62,2,0,1,0,35571,6,0,0,3,1,0,3,1,0
5266,19,3,2,3,1,4,0,2,1,4,4,58,1,1,0,0,42500,13,1,2,0,2,5,5,0,1
5273,0,3,2,0,3,1,0,1,94,1,3,82,2,0,0,0,22500,0,0,0,0,0,0,0,0,0
5284,23,3,2,2,2,2,0,1,1,2,6,56,1,1,2,0,47500,5,0,0,3,2,1,1,0,1
5285,22,3,2,2,2,4,2,1,1,2,6,25,2,0,1,0,32500,4,0,0,2,2,2,0,0,1
5292,70,3,2,2,2,4,1,1,1,2,2,25,2,0,2,1,52500,8,0,2,2,2,4,0,1,0
5293,10,3,2,2,2,3,1,1,1,2,1,37,1,1,2,0,27500,11,0,1,0,2,5,5,1,0
5303,80,3,2,3,2,3,0,1,1,3,1,62,1,1,2,0,62500,14,0,2,6,4,6,0,1,0
5309,28,3,2,2,1,2,0,1,1,2,7,57,2,0,1,0,17500,10,0,2,0,1,2,6,0,1
5312,131,3,2,5,2,5,0,1,1,3,1,54,1,1,3,2,35571,9,0,0,2,5,6,1,1,0
5314,85,3,2,2,3,6,0,1,94,2,1,46,2,1,2,4,47500,15,2,2,5,4,5,1,1,0
5315,48,3,2,5,3,10,1,1,94,2,3,39,2,1,1,7,37500,10,0,4,0,6,6,0,1,0
5343,0,4,2,0,3,1,0,1,94,1,1,65,1,0,0,0,12500,0,0,0,0,0,0,0,1,0
5346,0,4,2,2,3,2,0,1,94,2,1,77,2,0,0,0,37500,0,0,0,0,1,0,0,1,0
5358,36,4,2,1,2,2,0,1,1,2,1,38,2,0,1,0,27500,6,0,0,6,1,0,0,1,0
5360,0,4,2,0,1,1,0,1,1,1,9,77,1,0,0,0,32665,2,0,0,0,0,2,0,0,1
5367,66,4,2,3,3,3,0,1,94,3,1,53,3,1,2,0,7500,12,9,0,2,4,0,1,0,0
5385,70,3,2,2,3,2,0,1,94,2,1,74,1,1,0,0,17500,6,1,0,0,1,2,3,1,0
5388,624,3,2,3,2,4,0,1,1,3,4,51,1,1,2,1,37500,6,0,0,2,3,4,0,1,1
5389,23,3,2,1,3,2,0,1,94,2,2,88,1,0,0,0,17500,9,0,2,0,1,6,1,1,0
5391,106,3,2,2,2,4,1,1,1,2,4,40,2,1,2,1,52500,11,0,0,3,2,3,5,1,1
5404,32,3,2,2,2,4,2,1,5,2,5,21,1,1,1,0,32500,4,0,0,2,3,2,0,1,1
5407,107,3,2,2,3,2,0,1,94,2,2,58,2,0,1,0,52500,11,2,2,2,2,0,5,1,0
5451,37,3,2,2,1,2,0,1,2,2,6,19,1,0,2,0,22500,5,0,0,2,2,2,1,0,1
5458,55,3,2,2,1,4,1,1,1,2,2,29,2,1,1,1,35571,13,2,2,3,1,3,3,1,1
5473,31,3,2,2,3,2,0,1,94,2,2,54,1,1,2,0,47500,11,0,3,2,4,3,3,1,0
5483,50,3,2,2,3,2,0,1,94,2,1,36,1,1,2,0,37500,4,0,0,4,2,0,0,1,0
5515,50,3,2,2,2,3,0,1,5,2,3,52,1,0,1,1,27500,14,2,4,2,2,6,0,1,0
5516,37,3,2,1,1,4,0,1,5,2,9,38,2,1,1,2,37500,5,0,0,0,2,2,3,1,1
5537,50,5,3,1,1,2,0,2,4,1,6,29,2,0,1,1,22500,8,0,0,0,1,6,2,0,1
5538,110,5,3,2,1,2,0,1,4,2,6,22,2,1,1,0,7500,8,0,4,4,1,0,0,1,1
5539,80,5,3,2,2,4,0,3,5,4,6,20,2,0,0,0,37500,4,0,0,1,2,1,2,0,1
5541,50,5,3,2,2,6,0,3,5,3,6,33,3,1,1,3,52500,8,0,0,2,1,6,0,1,1
5544,10,5,3,1,2,2,0,1,4,2,6,55,1,1,1,0,36153,3,0,0,2,2,0,1,1,1
5547,244,5,3,4,2,5,0,1,5,5,6,58,1,0,2,0,67500,10,0,0,4,4,2,4,0,1
5553,0,5,3,0,2,1,0,2,5,1,12,88,1,0,0,0,17500,0,0,0,0,0,0,0,1,1
5554,70,5,3,2,2,2,0,2,5,2,12,30,2,0,2,0,22500,7,0,0,4,2,0,3,0,1
5564,10,5,3,0,3,1,0,1,94,1,1,74,1,0,0,0,27500,2,2,0,0,0,0,0,0,0
5566,102,5,3,1,3,3,0,1,94,1,1,39,1,0,1,2,36153,15,4,1,2,1,0,8,1,0
5567,28,5,3,1,2,2,0,2,5,2,6,42,2,1,1,0,100000,4,0,2,2,4,0,0,1,1
5568,63,5,3,3,2,3,0,1,5,3,6,63,1,1,1,0,62500,10,6,0,2,3,2,0,0,1
5571,70,5,3,3,2,4,0,2,5,2,6,42,1,0,2,2,57500,8,0,2,1,2,4,1,0,1
